"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Indice de prix, composants";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"1972";"Canada";"2016A000011124";"Compresseurs mobiles";"Indice, 1992=100";"173";"unités";"0";"v735272";"1.49";"43.2";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Camions basculants hors-route";"Indice, 1992=100";"173";"unités";"0";"v735273";"1.50";"28.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Hélicoptères";"Indice, 1992=100";"173";"unités";"0";"v735274";"1.51";"33.2";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Grues automotrices";"Indice, 1992=100";"173";"unités";"0";"v735275";"1.52";"21.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Perforatrices de roc sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735276";"1.53";"38.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735277";"1.54";"27.2";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735278";"1.55";"30.4";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735279";"1.56";"26.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Administration au bureau central";"Indice, 1992=100";"173";"unités";"0";"v735280";"1.57";"22.1";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Lignes des transmissions, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735282";"1.59";"85.7";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Lignes des transmissions, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735283";"1.60";"25.2";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Sous-stations";"Indice, 1992=100";"173";"unités";"0";"v735284";"1.61";"27.8";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Premier terrassement et dégagement des terrains";"Indice, 1992=100";"173";"unités";"0";"v735285";"1.62";"25.6";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Bâtiment principal de la station";"Indice, 1992=100";"173";"unités";"0";"v735286";"1.63";"27.6";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Infrastructure";"Indice, 1992=100";"173";"unités";"0";"v735287";"1.64";"26.6";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Excavation";"Indice, 1992=100";"173";"unités";"0";"v735288";"1.65";"26.0";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Bétonnage";"Indice, 1992=100";"173";"unités";"0";"v735289";"1.66";"26.8";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735290";"1.67";"26.4";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735291";"1.68";"31.1";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735292";"1.69";"24.7";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Bâtiment de la station";"Indice, 1992=100";"173";"unités";"0";"v735293";"1.70";"28.1";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Agencement de soutien et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735294";"1.71";"27.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Construction en acier ou en tuyaux";"Indice, 1992=100";"173";"unités";"0";"v735295";"1.72";"28.8";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Fondations";"Indice, 1992=100";"173";"unités";"0";"v735296";"1.73";"26.8";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Structures d'acier";"Indice, 1992=100";"173";"unités";"0";"v735297";"1.74";"39.5";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735298";"1.75";"25.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Construction en bois et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735299";"1.76";"23.5";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735300";"1.77";"25.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Poteaux";"Indice, 1992=100";"173";"unités";"0";"v735301";"1.78";"20.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Quincaillerie";"Indice, 1992=100";"173";"unités";"0";"v735302";"1.79";"33.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735303";"1.80";"22.1";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Équipement de poste";"Indice, 1992=100";"173";"unités";"0";"v735304";"1.81";"26.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735305";"1.82";"27.6";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Transformateurs d'alimentation";"Indice, 1992=100";"173";"unités";"0";"v735306";"1.83";"33.9";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Disjoncteurs, disjoncteurs à réenclenchement";"Indice, 1992=100";"173";"unités";"0";"v735307";"1.84";"25.0";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Panneaux de commutation et autres équipement";"Indice, 1992=100";"173";"unités";"0";"v735308";"1.85";"22.2";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Câbles d'alimentation et conducteurs communs par barre";"Indice, 1992=100";"173";"unités";"0";"v735309";"1.86";"35.0";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735310";"1.87";"23.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735311";"1.88";"30.8";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735312";"1.89";"26.3";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Administration au bureau centrale";"Indice, 1992=100";"173";"unités";"0";"v735313";"1.90";"22.1";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Sous-stations, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735315";"1.92";"85.7";"";"";"";"1"
"1972";"Canada";"2016A000011124";"Sous-stations, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735316";"1.93";"26.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735224";"1.1";"28.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Total des coûts directs";"Indice, 1992=100";"173";"unités";"0";"v735225";"1.2";"29.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735226";"1.3";"32.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux, pylônes et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735227";"1.4";"29.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735228";"1.5";"26.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735229";"1.6";"28.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Quincaillerie et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735230";"1.7";"36.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735231";"1.8";"30.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Conducteurs en aluminium";"Indice, 1992=100";"173";"unités";"0";"v735232";"1.9";"28.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Conducteurs en cuivre";"Indice, 1992=100";"173";"unités";"0";"v735233";"1.10";"43.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Systèmes d'éclairage pour rues, et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735234";"1.11";"44.4";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Luminaires et chauffe-eau";"Indice, 1992=100";"173";"unités";"0";"v735235";"1.12";"48.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Conducteurs";"Indice, 1992=100";"173";"unités";"0";"v735236";"1.13";"52.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux en métal et en béton";"Indice, 1992=100";"173";"unités";"0";"v735237";"1.14";"34.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériel des réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735238";"1.15";"32.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735239";"1.16";"32.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Compteurs et interrupteurs";"Indice, 1992=100";"173";"unités";"0";"v735240";"1.17";"33.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735241";"1.18";"25.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériel de construction";"Indice, 1992=100";"173";"unités";"0";"v735242";"1.19";"27.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériel, camions";"Indice, 1992=100";"173";"unités";"0";"v735243";"1.20";"26.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735244";"1.21";"29.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Mécaniciens";"Indice, 1992=100";"173";"unités";"0";"v735245";"1.22";"25.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Autres frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735246";"1.23";"30.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735247";"1.24";"24.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735248";"1.25";"27.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Administration et frais généraux";"Indice, 1992=100";"173";"unités";"0";"v735249";"1.26";"23.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseau de lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735250";"1.27";"29.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseau de lignes de transport, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735251";"1.28";"88.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735252";"1.29";"28.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs";"Indice, 1992=100";"173";"unités";"0";"v735253";"1.30";"28.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Réseau de lignes de transport, excluant les transformateurs et les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735254";"1.31";"27.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Lignes de transport";"Indice, 1992=100";"173";"unités";"0";"v735255";"1.32";"28.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Premier terrassement et dégagement de terrains";"Indice, 1992=100";"173";"unités";"0";"v735256";"1.33";"27.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux, pylônes, appareils d'électricité et conducteurs aériens";"Indice, 1992=100";"173";"unités";"0";"v735257";"1.34";"27.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735258";"1.35";"29.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Fondations, empattements et haubans";"Indice, 1992=100";"173";"unités";"0";"v735259";"1.36";"32.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Béton préparé";"Indice, 1992=100";"173";"unités";"0";"v735260";"1.37";"28.2";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Barres pour béton armé";"Indice, 1992=100";"173";"unités";"0";"v735261";"1.38";"51.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Haubans et tôle d'acier";"Indice, 1992=100";"173";"unités";"0";"v735262";"1.39";"42.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Acier pour pylônes conducteurs et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735263";"1.40";"30.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Systèmes de mise à la terre et fourrures";"Indice, 1992=100";"173";"unités";"0";"v735264";"1.41";"36.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735265";"1.42";"23.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735266";"1.43";"28.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre d'érection";"Indice, 1992=100";"173";"unités";"0";"v735267";"1.44";"25.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Équipement d'érection";"Indice, 1992=100";"173";"unités";"0";"v735268";"1.45";"26.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735269";"1.46";"25.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Chargeuses à benne frontale";"Indice, 1992=100";"173";"unités";"0";"v735270";"1.47";"32.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Tracteurs sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735271";"1.48";"22.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Compresseurs mobiles";"Indice, 1992=100";"173";"unités";"0";"v735272";"1.49";"45.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Camions basculants hors-route";"Indice, 1992=100";"173";"unités";"0";"v735273";"1.50";"29.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Hélicoptères";"Indice, 1992=100";"173";"unités";"0";"v735274";"1.51";"35.3";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Grues automotrices";"Indice, 1992=100";"173";"unités";"0";"v735275";"1.52";"22.6";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Perforatrices de roc sur chenilles";"Indice, 1992=100";"173";"unités";"0";"v735276";"1.53";"39.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Frais d'exploitation";"Indice, 1992=100";"173";"unités";"0";"v735277";"1.54";"28.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735278";"1.55";"32.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735279";"1.56";"27.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Administration au bureau central";"Indice, 1992=100";"173";"unités";"0";"v735280";"1.57";"23.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Lignes des transmissions, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735282";"1.59";"88.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Lignes des transmissions, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735283";"1.60";"27.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Sous-stations";"Indice, 1992=100";"173";"unités";"0";"v735284";"1.61";"29.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Premier terrassement et dégagement des terrains";"Indice, 1992=100";"173";"unités";"0";"v735285";"1.62";"29.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Bâtiment principal de la station";"Indice, 1992=100";"173";"unités";"0";"v735286";"1.63";"30.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Infrastructure";"Indice, 1992=100";"173";"unités";"0";"v735287";"1.64";"28.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Excavation";"Indice, 1992=100";"173";"unités";"0";"v735288";"1.65";"28.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Bétonnage";"Indice, 1992=100";"173";"unités";"0";"v735289";"1.66";"28.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735290";"1.67";"28.2";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735291";"1.68";"32.2";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735292";"1.69";"27.4";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Bâtiment de la station";"Indice, 1992=100";"173";"unités";"0";"v735293";"1.70";"30.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Agencement de soutien et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735294";"1.71";"31.0";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Construction en acier ou en tuyaux";"Indice, 1992=100";"173";"unités";"0";"v735295";"1.72";"31.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Fondations";"Indice, 1992=100";"173";"unités";"0";"v735296";"1.73";"28.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Structures d'acier";"Indice, 1992=100";"173";"unités";"0";"v735297";"1.74";"44.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735298";"1.75";"27.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Construction en bois et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735299";"1.76";"27.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735300";"1.77";"30.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Poteaux";"Indice, 1992=100";"173";"unités";"0";"v735301";"1.78";"26.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Quincaillerie";"Indice, 1992=100";"173";"unités";"0";"v735302";"1.79";"37.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735303";"1.80";"24.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Équipement de poste";"Indice, 1992=100";"173";"unités";"0";"v735304";"1.81";"28.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Équipement";"Indice, 1992=100";"173";"unités";"0";"v735305";"1.82";"29.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Transformateurs d'alimentation";"Indice, 1992=100";"173";"unités";"0";"v735306";"1.83";"33.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Disjoncteurs, disjoncteurs à réenclenchement";"Indice, 1992=100";"173";"unités";"0";"v735307";"1.84";"28.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Panneaux de commutation et autres équipement";"Indice, 1992=100";"173";"unités";"0";"v735308";"1.85";"22.9";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Câbles d'alimentation et conducteurs communs par barre";"Indice, 1992=100";"173";"unités";"0";"v735309";"1.86";"39.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Main-d'oeuvre";"Indice, 1992=100";"173";"unités";"0";"v735310";"1.87";"25.7";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Coûts indirects de construction";"Indice, 1992=100";"173";"unités";"0";"v735311";"1.88";"32.4";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Ingénierie";"Indice, 1992=100";"173";"unités";"0";"v735312";"1.89";"27.8";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Administration au bureau centrale";"Indice, 1992=100";"173";"unités";"0";"v735313";"1.90";"23.5";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Sous-stations, les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735315";"1.92";"88.1";"";"";"";"1"
"1973";"Canada";"2016A000011124";"Sous-stations, excluant les intérêts encourus pendant la construction";"Indice, 1992=100";"173";"unités";"0";"v735316";"1.93";"28.4";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Réseaux de distribution";"Indice, 1992=100";"173";"unités";"0";"v735224";"1.1";"34.3";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Total des coûts directs";"Indice, 1992=100";"173";"unités";"0";"v735225";"1.2";"35.6";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Matériaux";"Indice, 1992=100";"173";"unités";"0";"v735226";"1.3";"42.3";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Poteaux, pylônes et accessoires";"Indice, 1992=100";"173";"unités";"0";"v735227";"1.4";"41.2";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Poteaux de bois";"Indice, 1992=100";"173";"unités";"0";"v735228";"1.5";"40.0";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Traverses";"Indice, 1992=100";"173";"unités";"0";"v735229";"1.6";"33.2";"";"";"";"1"
"1974";"Canada";"2016A000011124";"Quincaillerie et isolateurs";"Indice, 1992=100";"173";"unités";"0";"v735230";"1.7";"49.4";"";"";"";"1"
